,c1,c2
23347,373400.0,0.5114332826546218
5978,356031.0,0.5114567480146814
14388,364441.0,0.5114610358903791
5966,356019.0,0.5114613647609212
10566,360619.0,0.5115598701642221
10663,360716.0,0.51156242941522
15455,365508.0,0.5115855758754267
13682,363735.0,0.5115916362793823
5196,355249.0,0.5116982893605867
20669,370722.0,0.5117147991310373
17375,367428.0,0.5117855176678097
18728,368781.0,0.5118392078510847
10133,360186.0,0.5118752705466217
24230,374283.0,0.5118754674685206
9645,359698.0,0.5120043753000214
8070,358123.0,0.5121979767991375
19178,369231.0,0.5122371945899145
8093,358146.0,0.5123676413940789
3939,353992.0,0.5124421967615317
406,350459.0,0.5125190220983697
3300,353353.0,0.5126735097309669
15978,366031.0,0.5127389887917775
8830,358883.0,0.5127417905065302
22514,372567.0,0.5127718107628042
22091,372144.0,0.5128060299989758
20445,370498.0,0.5129164062790348
16363,366416.0,0.5129209444714633
13756,363809.0,0.5130898408598352
9853,359906.0,0.5132315436119599
13833,363886.0,0.5137581515375628
22602,372655.0,0.5139405424878444
15843,365896.0,0.5139734192845632
21511,371564.0,0.5140608031747894
7636,357689.0,0.5141266811470746
8577,358630.0,0.5142448226592042
9724,359777.0,0.514257063411447
23997,374050.0,0.5144419588032102
24461,374514.0,0.5144822153447852
10491,360544.0,0.5145195239173906
5560,355613.0,0.5146215070098135
13238,363291.0,0.5146582136095802
23554,373607.0,0.514940034987849
24038,374091.0,0.514958263366437
21053,371106.0,0.5149809934331764
1419,351472.0,0.5151143309147239
436,350489.0,0.5152657382157554
16125,366178.0,0.5153994773388052
20533,370586.0,0.5154580841998468
10646,360699.0,0.5155413487765808
12602,362655.0,0.5155963468996462
259,350312.0,0.5156486849772708
23481,373534.0,0.5156563811980436
778,350831.0,0.5157309500043078
10570,360623.0,0.5157776684055652
19566,369619.0,0.515803450421696
15748,365801.0,0.5159689598400206
17484,367537.0,0.5161493469908754
547,350600.0,0.5161589929473556
9628,359681.0,0.5162737815518296
20965,371018.0,0.5163407530224015
16674,366727.0,0.5163687598219883
13692,363745.0,0.5163749714686456
23875,373928.0,0.5164158324936833
24620,374673.0,0.5165742656695269
7956,358009.0,0.5165772131384077
18375,368428.0,0.5166104585353908
16126,366179.0,0.516655107400703
15714,365767.0,0.5168989948102743
22277,372330.0,0.5169912552020729
8381,358434.0,0.5169920468505647
13374,363427.0,0.5169972397439341
6206,356259.0,0.5170628394961407
23945,373998.0,0.5171719016926462
10671,360724.0,0.5171992868815157
11618,361671.0,0.5172380986965948
21617,371670.0,0.517419836513666
1696,351749.0,0.5174203489495038
16326,366379.0,0.5174384895059828
4596,354649.0,0.5175352627291422
23467,373520.0,0.5176127754784189
12860,362913.0,0.5176668589428879
23828,373881.0,0.5176700362948707
12060,362113.0,0.517768054252563
12813,362866.0,0.5178450255912157
4562,354615.0,0.5178844705077718
20390,370443.0,0.5178921666093832
16345,366398.0,0.5179102264656563
18864,368917.0,0.517978621062827
9434,359487.0,0.5180035972884466
14437,364490.0,0.5181589530032468
18954,369007.0,0.5182344649221567
15441,365494.0,0.5182657288578305
7970,358023.0,0.5182752408777842
6721,356774.0,0.5183838040789378
18521,368574.0,0.5183899629985607
19968,370021.0,0.5185426804927901
12214,362267.0,0.5186092978602643
24312,374365.0,0.5187417462682026
5316,355369.0,0.5189045679314894
24507,374560.0,0.5189802353636783
17886,367939.0,0.5190837179068039
19396,369449.0,0.5191061979672682
16435,366488.0,0.5191345708893478
24428,374481.0,0.5192430455346179
1250,351303.0,0.5193537820182704
20785,370838.0,0.5196373024063522
22444,372497.0,0.519688631215276
4595,354648.0,0.5198382863398817
6980,357033.0,0.5198421531528117
10880,360933.0,0.5198566263703417
18561,368614.0,0.5198781296479777
14707,364760.0,0.5200956696841339
7990,358043.0,0.5203057508467895
20417,370470.0,0.5204031427000562
19943,369996.0,0.5204229479783071
13039,363092.0,0.5204506102375376
23451,373504.0,0.5205124657504845
7056,357109.0,0.5206191282327067
7986,358039.0,0.5206509334404402
23942,373995.0,0.5208150056792934
13491,363544.0,0.5209878667978997
10997,361050.0,0.5211576571985859
12100,362153.0,0.521163060779497
24585,374638.0,0.5213433808989288
15447,365500.0,0.5213683432884786
15439,365492.0,0.5214171269817527
502,350555.0,0.5214838891449103
12957,363010.0,0.5215082239362002
12589,362642.0,0.5217006910339705
9799,359852.0,0.5217360812954664
24050,374103.0,0.5217634108668003
24226,374279.0,0.5217792138625712
851,350904.0,0.5217987889721021
24785,374838.0,0.5218668612284826
12997,363050.0,0.5220254798981412
11791,361844.0,0.5220665944517623
21226,371279.0,0.5221012569120401
12951,363004.0,0.5221669115615898
18231,368284.0,0.5222436165029162
6613,356666.0,0.5222493097912521
8449,358502.0,0.522423524923441
9539,359592.0,0.5224898428574954
10169,360222.0,0.5226017987148551
11779,361832.0,0.5226271188408318
8578,358631.0,0.5229525995324003
20706,370759.0,0.5230034301952993
14918,364971.0,0.523031192638808
10346,360399.0,0.5230728401664362
11228,361281.0,0.523245674109523
24221,374274.0,0.5233056710837947
3367,353420.0,0.5233463961024882
16535,366588.0,0.5233905865492708
943,350996.0,0.523436293205434
8021,358074.0,0.5234668262687548
2874,352927.0,0.5235243549384815
12996,363049.0,0.5235498131144048
535,350588.0,0.5235784834441853
18648,368701.0,0.5236343118385588
24690,374743.0,0.5236979628368079
20404,370457.0,0.5237190735794451
19770,369823.0,0.5237286988086367
14779,364832.0,0.5237289242039334
24534,374587.0,0.52387690232886
16196,366249.0,0.524159867981705
7482,357535.0,0.524223165349466
5791,355844.0,0.524237801823206
1206,351259.0,0.5242611470429112
984,351037.0,0.5242832035650016
10668,360721.0,0.5242971479107821
12702,362755.0,0.5243191922202035
12978,363031.0,0.5244063596058384
827,350880.0,0.5244478029635683
13392,363445.0,0.5244490041196667
24470,374523.0,0.5244965753217422
16727,366780.0,0.524522767467027
22384,372437.0,0.5246247225879787
21477,371530.0,0.5246553567581974
17559,367612.0,0.5246606073772258
14202,364255.0,0.5247524531603732
23820,373873.0,0.5247745372234478
13400,363453.0,0.5248452243715508
4929,354982.0,0.5248537794864431
12911,362964.0,0.5249536271625603
15564,365617.0,0.5251970562880636
15248,365301.0,0.5252874393013162
10810,360863.0,0.5253060758485845
15167,365220.0,0.5255132279886006
8712,358765.0,0.5255948118374654
22668,372721.0,0.5256502817669889
6205,356258.0,0.5257346806363004
24557,374610.0,0.5257749852196199
19951,370004.0,0.5258152907943535
3396,353449.0,0.5260392750271946
11237,361290.0,0.5260419524736142
22302,372355.0,0.5262121644565724
6115,356168.0,0.5262274632583104
3903,353956.0,0.5264209651867106
6993,357046.0,0.5265897093425574
18891,368944.0,0.5266007421652946
7886,357939.0,0.5266560013726739
7910,357963.0,0.5267943714542618
13410,363463.0,0.5268285876992329
23045,373098.0,0.5270171118746636
4559,354612.0,0.5270436746883009
22111,372164.0,0.5270876829223693
7404,357457.0,0.5271204605066915
10399,360452.0,0.527122497350441
2659,352712.0,0.5272315509877877
19490,369543.0,0.5272460547928377
19083,369136.0,0.5272955919569084
8466,358519.0,0.5273238573486446
203,350256.0,0.5273415906607567
23398,373451.0,0.5273424928931574
20712,370765.0,0.5275112826091533
18253,368306.0,0.5275270600373
24756,374809.0,0.5275395282976048
10909,360962.0,0.5276291893701948
1515,351568.0,0.5276648867345041
22417,372470.0,0.5276914070944756
18885,368938.0,0.5277093640978712
3980,354033.0,0.5277112864987645
7458,357511.0,0.5278444984568671
12847,362900.0,0.527852664461742
6408,356461.0,0.5278669312962697
21699,371752.0,0.5278691205135733
5197,355250.0,0.5279963931916194
13818,363871.0,0.52809102900778
20392,370445.0,0.5281125241116472
9758,359811.0,0.528285285820888
18254,368307.0,0.5284125655487842
16400,366453.0,0.528515625712893
22977,373030.0,0.5286010494529695
13119,363172.0,0.528679522898764
21933,371986.0,0.528683668252933
15974,366027.0,0.5287112774542753
23227,373280.0,0.5287115285859603
18070,368123.0,0.5288208952213246
18578,368631.0,0.5288542424733181
16310,366363.0,0.528919994272894
23629,373682.0,0.528961278432023
1000,351053.0,0.5291488316461413
21997,372050.0,0.5291535537351824
1476,351529.0,0.529158945002923
18173,368226.0,0.5292344691306471
1190,351243.0,0.5293842346924391
23428,373481.0,0.5295318750377999
7646,357699.0,0.5297031861079557
2205,352258.0,0.5298083798827751
1573,351626.0,0.5298267170762678
438,350491.0,0.5298334786180693
23819,373872.0,0.5299511107079174
9851,359904.0,0.5299850309177222
2347,352400.0,0.5300403772053497
10900,360953.0,0.5301444106836369
23800,373853.0,0.5302201566506145
17591,367644.0,0.5303888554601419
3200,353253.0,0.5304293507050087
22144,372197.0,0.5304603506934533
10188,360241.0,0.530507354261384
21563,371616.0,0.5305433228752959
4366,354419.0,0.5306348347013525
23294,373347.0,0.5306367472951402
1923,351976.0,0.5306710096223314
19854,369907.0,0.5307259826502221
18236,368289.0,0.5307399350787443
5453,355506.0,0.5307778840010298
18462,368515.0,0.5308663393523451
19693,369746.0,0.530960749942881
5101,355154.0,0.5310495219739776
149,350202.0,0.5311273335642432
21657,371710.0,0.5312120364321901
11584,361637.0,0.5313475369176645
1621,351674.0,0.5313807007459085
13867,363920.0,0.5314456259307628
20096,370149.0,0.531588395913843
20930,370983.0,0.5316637008375549
14404,364457.0,0.5316929049388763
20716,370769.0,0.5317132078497272
13948,364001.0,0.5317159463664191
20739,370792.0,0.5317344180905962
14685,364738.0,0.5317477051611109
13298,363351.0,0.532224123240437
18480,368533.0,0.5324603632894876
16664,366717.0,0.5325022536531266
14098,364151.0,0.5325960687595848
9995,360048.0,0.5325968780499692
22586,372639.0,0.5328342824184756
4329,354382.0,0.5328583998366266
4015,354068.0,0.5329811354365711
11528,361581.0,0.5329842640822399
7782,357835.0,0.5329966357644073
12274,362327.0,0.5330020522344764
12934,362987.0,0.5330078789687186
17524,367577.0,0.5330745717842708
17865,367918.0,0.5331404988190217
17358,367411.0,0.53314713353066
16215,366268.0,0.5332011407223681
1019,351072.0,0.5333628405863299
17154,367207.0,0.5333921904681294
22223,372276.0,0.5334963814364059
8788,358841.0,0.5335532395349838
10351,360404.0,0.5337368365809525
9544,359597.0,0.533744821743153
14201,364254.0,0.5338182253636401
18655,368708.0,0.5338234530601672
23896,373949.0,0.5338366084278401
18278,368331.0,0.5338808260764755
20282,370335.0,0.5340174512676568
13436,363489.0,0.5342337984478884
12070,362123.0,0.5342560806716481
6339,356392.0,0.5343636166505656
1055,351108.0,0.5343937707801744
7105,357158.0,0.5345466529725305
11656,361709.0,0.5348112116277063
15426,365479.0,0.5349402732907705
15598,365651.0,0.5349699006245268
1990,352043.0,0.5350841219082033
15742,365795.0,0.5351047950998521
23886,373939.0,0.5351496581075054
20201,370254.0,0.5351708764279147
5302,355355.0,0.5352152235315076
18255,368308.0,0.5352189039378917
11446,361499.0,0.5352493554184681
9883,359936.0,0.5352606992160696
24049,374102.0,0.5352730066717555
7463,357516.0,0.5354898641651842
13348,363401.0,0.5355619543864311
7995,358048.0,0.5357230037524017
23156,373209.0,0.5359153979701133
13112,363165.0,0.5359229992533934
10057,360110.0,0.5360024918422472
17509,367562.0,0.5360155570473628
3590,353643.0,0.53641120811457
13688,363741.0,0.5365181832929614
4088,354141.0,0.5367474516797545
18918,368971.0,0.5367968827326147
5872,355925.0,0.5368239193517294
17159,367212.0,0.5368615331971436
21109,371162.0,0.536957809944816
23806,373859.0,0.5369692806586095
952,351005.0,0.5370250603991651
5789,355842.0,0.5371573379099649
17491,367544.0,0.5372046110854848
10040,360093.0,0.5372158893113419
9757,359810.0,0.5372271074577043
3359,353412.0,0.5372515016211857
11530,361583.0,0.5372814207515861
23780,373833.0,0.5373724095863643
7408,357461.0,0.5374702287762663
9007,359060.0,0.5377633220069581
19809,369862.0,0.5378970376268671
3502,353555.0,0.5382649271693036
19163,369216.0,0.538306067379159
19297,369350.0,0.5383205853195463
2329,352382.0,0.5383375627206157
23076,373129.0,0.5383930297027039
7424,357477.0,0.5384170898792354
20518,370571.0,0.5384200613294468
6010,356063.0,0.5384279113306801
16925,366978.0,0.5384560421162798
20832,370885.0,0.5384626369157267
23366,373419.0,0.538528562078159
1737,351790.0,0.5385467643427742
17304,367357.0,0.5386349185267693
7312,357365.0,0.5387193369458692
21473,371526.0,0.5387435737517648
22419,372472.0,0.5387467315275206
7808,357861.0,0.538892556252526
13734,363787.0,0.5389422395525874
6538,356591.0,0.5389561645138525
20836,370889.0,0.539164297082455
24792,374845.0,0.5392206000881308
6117,356170.0,0.539470352601274
14266,364319.0,0.539723488589682
701,350754.0,0.5398960121837636
19187,369240.0,0.5399183485191267
22156,372209.0,0.5399684697217585
24775,374828.0,0.540085502557601
18943,368996.0,0.5401461981245961
15115,365168.0,0.5402021312930375
261,350314.0,0.5402415020453805
6583,356636.0,0.5403228408422874
282,350335.0,0.5403490499722776
5326,355379.0,0.5404882651851797
5846,355899.0,0.5404910883880252
1163,351216.0,0.5405178960513368
18447,368500.0,0.5405301883156035
5389,355442.0,0.5405335829486762
10065,360118.0,0.540549250887413
23615,373668.0,0.5406228648717247
21134,371187.0,0.5406750029961777
20460,370513.0,0.5407884853514598
23012,373065.0,0.5407996911916813
8426,358479.0,0.5409624411551178
21995,372048.0,0.5413552067691128
2613,352666.0,0.541510844915533
10465,360518.0,0.541605711732839
24316,374369.0,0.5416917580849584
23285,373338.0,0.5417736908766747
16648,366701.0,0.5418448684787033
3486,353539.0,0.5418832325508993
2410,352463.0,0.5419423564970466
10708,360761.0,0.5419511358158966
8896,358949.0,0.542103953514167
5695,355748.0,0.5421417085242326
15841,365894.0,0.5421859729051998
18225,368278.0,0.5422284068357468
2930,352983.0,0.5422516178464647
9169,359222.0,0.5423278720099457
4095,354148.0,0.5423514914186879
19772,369825.0,0.5425244687337402
6113,356166.0,0.5425413347853855
19068,369121.0,0.5426245348569015
14397,364450.0,0.5426277368803653
18162,368215.0,0.5426473065226511
20260,370313.0,0.5426631453119626
18966,369019.0,0.542715787394276
24548,374601.0,0.542900779460018
3117,353170.0,0.5429262189434083
10190,360243.0,0.5429387210146075
12749,362802.0,0.5430065934301191
21832,371885.0,0.543021937825568
18326,368379.0,0.5430764060971155
24520,374573.0,0.5430766654071555
3699,353752.0,0.5432070811883917
15508,365561.0,0.5433412760751092
3255,353308.0,0.5433459639171869
17541,367594.0,0.5434068874001294
19955,370008.0,0.543525913317484
6666,356719.0,0.5436415894245482
16800,366853.0,0.5436639397877224
13277,363330.0,0.5436829405142856
18770,368823.0,0.5438136231080727
8810,358863.0,0.5440083037147071
9294,359347.0,0.5440305821763949
1891,351944.0,0.544042501131846
8402,358455.0,0.5440745401329642
16311,366364.0,0.5440985834171448
1325,351378.0,0.54416709476658
3951,354004.0,0.5442473477014693
17872,367925.0,0.5442907418909796
11310,361363.0,0.5443264263151366
14640,364693.0,0.5443542294384244
12563,362616.0,0.5444550639828659
19558,369611.0,0.5444593406885861
3188,353241.0,0.5445201571625793
10462,360515.0,0.54455104451102
5855,355908.0,0.5445612571673726
16012,366065.0,0.5446393581636677
17842,367895.0,0.5446469326816861
24666,374719.0,0.5448743184392261
1348,351401.0,0.5449315355365528
18445,368498.0,0.5449749043915726
429,350482.0,0.5450257531122804
7664,357717.0,0.5450593510610726
1511,351564.0,0.5450729050634795
15774,365827.0,0.5451139260675214
3734,353787.0,0.5452914552615235
16791,366844.0,0.5454027295959749
20116,370169.0,0.545406436753274
15546,365599.0,0.5456759405955799
13338,363391.0,0.5456988778943108
14292,364345.0,0.5457072652331458
13164,363217.0,0.5457078151118887
6045,356098.0,0.5457477905666219
7857,357910.0,0.5457592350898541
6856,356909.0,0.5458786682338677
7406,357459.0,0.5458961397188825
6273,356326.0,0.5459718423574804
20234,370287.0,0.5460030118132222
8389,358442.0,0.5460291993743845
7494,357547.0,0.5460659524717694
117,350170.0,0.5460849284601815
18028,368081.0,0.5460939953577333
2725,352778.0,0.5461785909926423
12016,362069.0,0.5462935001360584
16277,366330.0,0.5463743677548725
10791,360844.0,0.5464103942531132
6396,356449.0,0.5464544677022038
10597,360650.0,0.5465464978837644
14592,364645.0,0.5465583206471774
15347,365400.0,0.5466584349472721
14445,364498.0,0.5467304001604931
22165,372218.0,0.5467540309713312
5061,355114.0,0.5467900032380555
20569,370622.0,0.5469455470858757
14265,364318.0,0.5469971934193762
5577,355630.0,0.5470900012774232
15326,365379.0,0.5473834179609378
6462,356515.0,0.5474211875217267
6788,356841.0,0.5474755039337031
2187,352240.0,0.5474920084162438
13155,363208.0,0.5475344491723935
1690,351743.0,0.5475889651339898
18929,368982.0,0.5475891655792158
3828,353881.0,0.5475897132746417
6616,356669.0,0.5476583020606669
6280,356333.0,0.54772676236591
23183,373236.0,0.5478005963187284
15650,365703.0,0.5478580395021687
18904,368957.0,0.5478805176766394
20342,370395.0,0.5480413504230954
1458,351511.0,0.5481141705920878
10865,360918.0,0.5481979977307133
22298,372351.0,0.548536069805521
1011,351064.0,0.5486418890354184
16996,367049.0,0.5487644864675054
13246,363299.0,0.5487928188206864
18612,368665.0,0.5488123738525991
21490,371543.0,0.5490184494074647
10639,360692.0,0.549132470482021
15712,365765.0,0.5491402134471624
22019,372072.0,0.5492816159345635
14477,364530.0,0.5493524804018016
16015,366068.0,0.5495743445740682
19857,369910.0,0.5496556166839393
3911,353964.0,0.5498068727823137
8246,358299.0,0.5498917394325575
24075,374128.0,0.5499211697867761
14500,364553.0,0.5500580950131535
24558,374611.0,0.5500910165725059
19229,369282.0,0.550094729028951
3762,353815.0,0.5501222715205526
12979,363032.0,0.5501714514176929
23550,373603.0,0.5502441112406818
6972,357025.0,0.5502563580136753
18730,368783.0,0.550502874242332
22921,372974.0,0.5505648770610899
20063,370116.0,0.5505701063387312
17968,368021.0,0.5506158267761263
7595,357648.0,0.5506795208260271
10696,360749.0,0.5509091736079094
13360,363413.0,0.5509293612816174
6984,357037.0,0.5511033746332878
9951,360004.0,0.5511827403077316
21164,371217.0,0.5512040097706099
14358,364411.0,0.5513396121274242
23070,373123.0,0.5514411803327931
980,351033.0,0.5514913640156935
10586,360639.0,0.5515162201509411
21137,371190.0,0.5515226887798711
9748,359801.0,0.5515628913193398
16384,366437.0,0.5516054130773591
18174,368227.0,0.551644566293725
2322,352375.0,0.5516873168359951
18034,368087.0,0.5517600647614237
2002,352055.0,0.5517851273723234
24493,374546.0,0.5518008373622899
1202,351255.0,0.5518249665060195
3458,353511.0,0.5518581575257503
6493,356546.0,0.5518906391755937
10000,360053.0,0.5519033602361904
16228,366281.0,0.5519105996413226
20677,370730.0,0.5520982449198086
17543,367596.0,0.5521354100718695
580,350633.0,0.5521540750778297
1789,351842.0,0.5524099171329906
23702,373755.0,0.5524366343918278
20734,370787.0,0.55253628199928
14836,364889.0,0.5525399106644122
24072,374125.0,0.5525658792603961
10589,360642.0,0.5526795164687411
23916,373969.0,0.5526887332453894
12789,362842.0,0.5528159464864708
18180,368233.0,0.5528204678989003
14808,364861.0,0.5528225995287699
22918,372971.0,0.5528794572976918
13927,363980.0,0.5530964188144765
455,350508.0,0.5532837044484903
5699,355752.0,0.5533531579230739
15566,365619.0,0.5533858819411966
18369,368422.0,0.553403375012339
4435,354488.0,0.55353288554908
6282,356335.0,0.5535445831143938
96,350149.0,0.5535451380206224
18297,368350.0,0.5536688724888623
23996,374049.0,0.5537880218852225
8062,358115.0,0.5538588393978197
11414,361467.0,0.554045786897429
14530,364583.0,0.5541594130807594
20389,370442.0,0.5543841429740929
12058,362111.0,0.5544825712922639
1609,351662.0,0.5545994959079025
24061,374114.0,0.5546282360807395
23858,373911.0,0.5547766887899505
12061,362114.0,0.5548857037660984
12438,362491.0,0.5549062023752795
12273,362326.0,0.5549848850300608
1297,351350.0,0.5550302125444259
5644,355697.0,0.5551420716233292
19072,369125.0,0.5551508326480715
14219,364272.0,0.5555207057224275
14806,364859.0,0.5555217525158104
22437,372490.0,0.5555746471037764
16547,366600.0,0.555608133517751
2575,352628.0,0.5556725281012082
8366,358419.0,0.5556880039260733
21098,371151.0,0.5557191348269392
16158,366211.0,0.555900588033639
326,350379.0,0.5560005964706978
19576,369629.0,0.5561347249052576
24754,374807.0,0.5561806311897821
10441,360494.0,0.5562435435554299
17573,367626.0,0.5563500643789163
15759,365812.0,0.5565252630238214
16812,366865.0,0.5565526093113933
19214,369267.0,0.5565585721296191
9159,359212.0,0.556561886841779
8565,358618.0,0.5567865349659847
9210,359263.0,0.5568050721608225
18991,369044.0,0.556816128568207
11810,361863.0,0.556831500074996
19222,369275.0,0.5569235415603467
21222,371275.0,0.5569488615216593
2287,352340.0,0.5571340040988954
6281,356334.0,0.5571886391021954
313,350366.0,0.5571938252432117
21744,371797.0,0.5573132504182443
24562,374615.0,0.5576099369914709
9656,359709.0,0.5576315507380104
16486,366539.0,0.5576723659624446
17428,367481.0,0.5577540418331173
22420,372473.0,0.5578487861300433
6372,356425.0,0.5579801955362993
306,350359.0,0.558038277146595
4712,354765.0,0.5580415370545194
19476,369529.0,0.558090947719909
14378,364431.0,0.558105204037974
11923,361976.0,0.5581722393431804
13941,363994.0,0.5581920939198001
1738,351791.0,0.5581955588108357
15267,365320.0,0.5582546086875573
1459,351512.0,0.5582800416088707
22763,372816.0,0.5583342684526188
22584,372637.0,0.558374699535709
13737,363790.0,0.5584009178170812
20059,370112.0,0.5586211341492394
4910,354963.0,0.5587387073648366
9172,359225.0,0.5587731304911706
5722,355775.0,0.558912472890807
17606,367659.0,0.5589178725707498
12063,362116.0,0.5589470341275609
19027,369080.0,0.5590358303407521
6515,356568.0,0.5590849627182679
20956,371009.0,0.5592320474170249
1378,351431.0,0.559307411431222
1046,351099.0,0.5594902718478794
3724,353777.0,0.5595740220614327
24354,374407.0,0.5597442581056196
18403,368456.0,0.5598428769114729
23281,373334.0,0.5598598457613165
4376,354429.0,0.5598654474870405
19964,370017.0,0.5599245023606084
16109,366162.0,0.5600009615013016
695,350748.0,0.5600435508126393
9166,359219.0,0.5601061112404772
24626,374679.0,0.5601605121743185
4082,354135.0,0.5601885761897486
10503,360556.0,0.5602383547416695
4792,354845.0,0.560271889622754
12227,362280.0,0.5603303130075394
17203,367256.0,0.5603496856242104
16120,366173.0,0.5603767631851242
8054,358107.0,0.5603974325788545
4537,354590.0,0.5604635801516344
6492,356545.0,0.5604920895926385
9552,359605.0,0.5606994518258215
1560,351613.0,0.5607598259808482
3635,353688.0,0.5607726683172483
24965,375018.0,0.5607792485798604
11606,361659.0,0.5608103783294667
15,350068.0,0.5608543619991289
5174,355227.0,0.5609941002417911
23708,373761.0,0.5610491642309196
5451,355504.0,0.5610517598399106
11687,361740.0,0.5611135137142802
21012,371065.0,0.5611466289041105
5289,355342.0,0.561234333263319
5342,355395.0,0.5612699274152789
15840,365893.0,0.561353375118794
11837,361890.0,0.5615220903691674
7694,357747.0,0.561603649906326
16269,366322.0,0.5616670975381937
20922,370975.0,0.5616914539485927
12396,362449.0,0.5617012461136596
9669,359722.0,0.5618222474045087
16333,366386.0,0.5618960825977765
10433,360486.0,0.5619239627989144
19303,369356.0,0.5621654267634414
747,350800.0,0.5622037056291693
3693,353746.0,0.562254153677227
22095,372148.0,0.5622737506116956
5762,355815.0,0.5623700301618755
14699,364752.0,0.5623721847582154
8131,358184.0,0.562390648312197
8546,358599.0,0.5624217966910982
22017,372070.0,0.5624281092887318
8277,358330.0,0.5624353861217636
14075,364128.0,0.56247272089463
18019,368072.0,0.5625044121786084
22650,372703.0,0.5625380505800549
17638,367691.0,0.5625460302210342
8302,358355.0,0.5625916819175015
16522,366575.0,0.562734290430795
11799,361852.0,0.5629771322046742
16300,366353.0,0.5629861765944174
24571,374624.0,0.5630849698612276
13111,363164.0,0.5631102403787734
10032,360085.0,0.5631415820014942
11488,361541.0,0.5631914047985199
1456,351509.0,0.5632595322387917
14352,364405.0,0.5633126623950222
3581,353634.0,0.5633340022297881
20608,370661.0,0.563381523745003
4473,354526.0,0.5634132576130755
12203,362256.0,0.5634352586270679
15636,365689.0,0.5634697150966972
24685,374738.0,0.5635027668907173
3931,353984.0,0.5635649671195688
19556,369609.0,0.5635964187153486
8038,358091.0,0.5638576036648463
20833,370886.0,0.5639986857401836
20662,370715.0,0.5643311649721725
18524,368577.0,0.5643916632610733
15678,365731.0,0.5644319200308613
21681,371734.0,0.5644331481810398
24911,374964.0,0.5644932125505759
16188,366241.0,0.5645199889075689
11200,361253.0,0.5645731609693078
6043,356096.0,0.5645901529906666
8252,358305.0,0.5646100323457428
14771,364824.0,0.5646304481154574
14487,364540.0,0.5646751602471212
5867,355920.0,0.5647029099781286
4364,354417.0,0.564833658535264
14195,364248.0,0.5648770359175544
20126,370179.0,0.5648864216353834
10317,360370.0,0.564977938742778
19838,369891.0,0.5650225200909982
12098,362151.0,0.5652712725942881
12287,362340.0,0.5652904674878269
13908,363961.0,0.5653564395388233
19870,369923.0,0.5654891286278722
2317,352370.0,0.5655241338556788
17882,367935.0,0.5656200419799245
11906,361959.0,0.5656410779917035
2535,352588.0,0.5656466810900562
9737,359790.0,0.5656737393614681
7771,357824.0,0.5656951157908766
17105,367158.0,0.565807962894014
6549,356602.0,0.5658260190155863
7348,357401.0,0.5658722411555103
15610,365663.0,0.5659436161922905
3833,353886.0,0.5660312247002861
24929,374982.0,0.5660341980582179
21784,371837.0,0.5661707690060989
9282,359335.0,0.5662306332765615
11169,361222.0,0.5664181524198739
369,350422.0,0.5664234680653407
6138,356191.0,0.5664285952216924
24477,374530.0,0.5664794621676298
18218,368271.0,0.5665520196166532
5954,356007.0,0.5667055366803426
13093,363146.0,0.5668201287809803
18515,368568.0,0.5670170513680098
10100,360153.0,0.5670432826630859
14644,364697.0,0.5670854930989598
19337,369390.0,0.5670880027042786
16953,367006.0,0.5671354599358025
22133,372186.0,0.567151192045297
16617,366670.0,0.5671579280036182
6704,356757.0,0.5672999647303972
18103,368156.0,0.5673268457951113
13846,363899.0,0.5673718287300443
23594,373647.0,0.5674513300368318
3698,353751.0,0.5674699547147269
10615,360668.0,0.567519038100043
12237,362290.0,0.5675390276343735
4154,354207.0,0.5675452984703852
22110,372163.0,0.567619137495302
16686,366739.0,0.5676350091665943
24979,375032.0,0.5677292872052168
12050,362103.0,0.5678122560532045
24066,374119.0,0.5678904101981977
7804,357857.0,0.5678937710504067
17845,367898.0,0.5679813327740973
4446,354499.0,0.568071722732586
10667,360720.0,0.5680938024479247
7298,357351.0,0.5681889075109451
22959,373012.0,0.5682836336012006
4477,354530.0,0.5683556274416325
2161,352214.0,0.5683817179138381
20369,370422.0,0.5685168166099281
11659,361712.0,0.5685520100468476
6766,356819.0,0.5686747447319621
21189,371242.0,0.5687386825625592
10310,360363.0,0.5687395363790875
15415,365468.0,0.5687718619034801
18123,368176.0,0.5688057610099296
19573,369626.0,0.5690094439112983
22993,373046.0,0.5691216355141856
8913,358966.0,0.5691607456176818
23436,373489.0,0.5692856194340791
7086,357139.0,0.5693485358190882
14455,364508.0,0.5693904728118276
15928,365981.0,0.5696337536043437
23216,373269.0,0.569643581386737
1141,351194.0,0.5696773715115087
18994,369047.0,0.5698206487199324
17629,367682.0,0.5700106777323658
879,350932.0,0.5701089609561253
5660,355713.0,0.5702101978035323
1919,351972.0,0.5702349421624486
21660,371713.0,0.5703042544854949
18785,368838.0,0.5703665126862626
24836,374889.0,0.5706135970672308
8792,358845.0,0.570714528958279
17897,367950.0,0.5707652635216065
946,350999.0,0.5709130320927476
20853,370906.0,0.5709314005457089
6122,356175.0,0.5709416575272188
22117,372170.0,0.5710031086796591
14753,364806.0,0.5710076801065893
12492,362545.0,0.5710200867056314
19615,369668.0,0.5711114197664406
14792,364845.0,0.57115785217621
19160,369213.0,0.5711709789038746
4181,354234.0,0.571197569334204
17458,367511.0,0.5712473610421539
15590,365643.0,0.5712831806449825
